id	text	image_path	y_true	y_pred	correct	confidence	margin	score_0	score_1
cur2q86	gaahhhh please stop yelling at me	data/processed/pro_fakeddit/images/cur2q86.jpg	0	1	False	0.7682096064090729	0.536419227719307	0.23179037868976593	0.7682096064090729
cg9s187	shot heard round the world	data/processed/pro_fakeddit/images/cg9s187.jpg	0	1	False	0.766499936580658	0.5329998414963484	0.23350009508430958	0.766499936580658
d4jjtl3	big in new york	data/processed/pro_fakeddit/images/d4jjtl3.jpg	0	1	False	0.7654860615730286	0.5309721380472183	0.23451392352581024	0.7654860615730286
bi4jii	los angeles th the photo was taken at approximately pm	data/processed/pro_fakeddit/images/bi4jii.jpg	0	1	False	0.7646261155605316	0.5292522124946117	0.23537390306591988	0.7646261155605316
ccfau9p	the true avatar the last bearbender	data/processed/pro_fakeddit/images/ccfau9p.jpg	0	1	False	0.7644337117671967	0.5288674458861351	0.23556626588106155	0.7644337117671967
56dvty	caught this guy staring at me in my wood shop	data/processed/pro_fakeddit/images/56dvty.jpg	0	1	False	0.7592434287071228	0.5184868648648262	0.2407565638422966	0.7592434287071228
dinuvni	girl and guy with unusually long arms	data/processed/pro_fakeddit/images/dinuvni.jpg	0	1	False	0.7578449845314026	0.5156899392604828	0.2421550452709198	0.7578449845314026
7v0lpf	zigg with his alien face marking	data/processed/pro_fakeddit/images/7v0lpf.jpg	0	1	False	0.7546635568141937	0.5093270912766457	0.24533646553754807	0.7546635568141937
cbvl2qf	other discussions	data/processed/pro_fakeddit/images/cbvl2qf.jpg	0	1	False	0.7459407150745392	0.491881400346756	0.2540593147277832	0.7459407150745392
5l0itu	donauturm things which are alike x	data/processed/pro_fakeddit/images/5l0itu.jpg	0	1	False	0.7369845509529114	0.47396910935640335	0.263015441596508	0.7369845509529114
73wq77	the atomic bomb little boy just above the town of hiroshima	data/processed/pro_fakeddit/images/73wq77.jpg	0	1	False	0.7360005974769592	0.47200123965740204	0.2639993578195572	0.7360005974769592
cdfj4sl	killin nazis	data/processed/pro_fakeddit/images/cdfj4sl.jpg	0	1	False	0.7302095293998718	0.46041903644800186	0.26979049295186996	0.7302095293998718
59po64	defense secretary ash carter has ordered a stop to reclaiming reenlistment bonuses	data/processed/pro_fakeddit/images/59po64.jpg	1	0	False	0.7207834720611572	0.44156694412231445	0.7207834720611572	0.2792165279388428
cu6pfgl	what soldier	data/processed/pro_fakeddit/images/cu6pfgl.jpg	0	1	False	0.6805800646543503	0.36116011813282967	0.3194199465215206	0.6805800646543503
c6edq0q	subtle but never fails to amuse me	data/processed/pro_fakeddit/images/c6edq0q.jpg	0	1	False	0.6602850556373596	0.3205701485276222	0.3397149071097374	0.6602850556373596
d8d7jkr	ive been here before	data/processed/pro_fakeddit/images/d8d7jkr.jpg	0	1	False	0.6463602781295776	0.2927205488085747	0.35363972932100296	0.6463602781295776
cn4eoqs	bring back urf	data/processed/pro_fakeddit/images/cn4eoqs.jpg	0	1	False	0.6439510881900787	0.28790221735835075	0.356048870831728	0.6439510881900787
8egtar	fourth of listen im hearing voices	data/processed/pro_fakeddit/images/8egtar.jpg	0	1	False	0.641661211848259	0.28332242369651794	0.35833878815174103	0.641661211848259
6gndy1	scientists have discovered sharks that live in a volcano	data/processed/pro_fakeddit/images/6gndy1.jpg	0	1	False	0.6259966790676117	0.2519933134317398	0.3740033656358719	0.6259966790676117
9eq12n	unholy cosmos love yesterday	data/processed/pro_fakeddit/images/9eq12n.jpg	0	1	False	0.6259593814611435	0.2519187331199646	0.3740406483411789	0.6259593814611435
3luh1z	came into work to see the real life scoobydoo	data/processed/pro_fakeddit/images/3luh1z.jpg	0	1	False	0.6237614750862122	0.24752292782068253	0.37623854726552963	0.6237614750862122
5kdy6v	heres how much the death star would have cost	data/processed/pro_fakeddit/images/5kdy6v.jpg	0	1	False	0.6172933727502823	0.23458672314882278	0.3827066496014595	0.6172933727502823
6muyes	family comforted by thought that mans death will prevent others from climbing war memorial to pretend to fuck horse	data/processed/pro_fakeddit/images/6muyes.jpg	0	1	False	0.6061013042926788	0.21220259368419647	0.39389871060848236	0.6061013042926788
7y6d4g	frustrated freight drivers queue in calais after the united kingdom leaves the eu customs union	data/processed/pro_fakeddit/images/7y6d4g.jpg	0	1	False	0.602070540189743	0.20414111018180847	0.39792943000793457	0.602070540189743
9dy5gr	nixon and brezhnev sign the prevention of nuclear war agreement	data/processed/pro_fakeddit/images/9dy5gr.jpg	0	1	False	0.5990767925977707	0.19815361499786377	0.4009231775999069	0.5990767925977707
bbkbuq	jussie smolette is attacked by white supremacists of african descent	data/processed/pro_fakeddit/images/bbkbuq.jpg	0	1	False	0.575864315032959	0.15172864496707916	0.4241356700658798	0.575864315032959
ch0kd7	millenial mystics the world burns request	data/processed/pro_fakeddit/images/ch0kd7.jpg	0	1	False	0.5739714950323105	0.14794301241636276	0.4260284826159477	0.5739714950323105
bdt9wz	us legalizes samesex marriage th	data/processed/pro_fakeddit/images/bdt9wz.jpg	0	1	False	0.5716638565063477	0.14332769811153412	0.42833615839481354	0.5716638565063477
6b9aof	drugs you dont agree with alex jones	data/processed/pro_fakeddit/images/6b9aof.jpg	0	1	False	0.5483898818492889	0.09677976369857788	0.45161011815071106	0.5483898818492889
660swy	trump to overhaul visa program for highskilled workers	data/processed/pro_fakeddit/images/660swy.jpg	1	0	False	0.5456941425800323	0.09138824045658112	0.5456941425800323	0.45430590212345123
1i5d59	arnold schwarzenegger grimacing	data/processed/pro_fakeddit/images/1i5d59.jpg	1	0	False	0.5300339758396149	0.06006793677806854	0.5300339758396149	0.4699660390615463
3mbnug	man steals lottery ticket dispenser is arrested trying to cash in at same store	data/processed/pro_fakeddit/images/3mbnug.jpg	1	0	False	0.5080356150865555	0.016071200370788574	0.5080356150865555	0.4919644147157669
bc3zca	irans introduction of new and repressive sex laws following the islamic revolution	data/processed/pro_fakeddit/images/bc3zca.jpg	0	1	False	0.5072376728057861	0.014475315809249878	0.49276235699653625	0.5072376728057861
